model_name,run_id,data_name,task_name,metric_name,function_name,result_value,result_cr,result_type
gemma-2-9b-it,6,human_9,Data mining,Clustering Silhouette Score,Silhouette Score,Error,0,single task
gemma-2-9b-it,6,human_9,Completion Rate,CR,CR,0.08333333333333333,0.08333333333333333,Completion Rate
gemma-2-9b-it,5,human_9,Data cleaning and preprocessing,Missing Value Ratio,Data Cleaning Completeness,Error,0,single task
gemma-2-9b-it,5,human_9,Data cleaning and preprocessing,Duplicate Rows Removed,Data Cleaning Completeness,Error,0,single task
gemma-2-9b-it,5,human_9,Data exploration and statistics understand,Summary Statistics Consistency,Data Consistency,Error,0,single task
gemma-2-9b-it,5,human_9,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,5,human_9,Pattern recognition,Pattern Recognition Validity,Pattern Recognition Validity,Error,0,single task
gemma-2-9b-it,5,human_9,Data mining,Clustering Silhouette Score,Silhouette Score,Error,0,single task
gemma-2-9b-it,5,human_9,Completion Rate,CR,CR,0.08333333333333333,0.08333333333333333,Completion Rate
gemma-2-9b-it,9,human_9,Data cleaning and preprocessing,Missing Value Ratio,Data Cleaning Completeness,Error,0,single task
gemma-2-9b-it,9,human_9,Data cleaning and preprocessing,Duplicate Rows Removed,Data Cleaning Completeness,Error,0,single task
gemma-2-9b-it,9,human_9,Data exploration and statistics understand,Summary Statistics Consistency,Data Consistency,Error,0,single task
gemma-2-9b-it,9,human_9,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,9,human_9,Pattern recognition,Pattern Recognition Validity,Pattern Recognition Validity,Error,0,single task
gemma-2-9b-it,9,human_9,Data mining,Clustering Silhouette Score,Silhouette Score,Error,0,single task
gemma-2-9b-it,9,human_9,Completion Rate,CR,CR,0.08333333333333333,0.08333333333333333,Completion Rate
gemma-2-9b-it,0,human_24,Data cleaning and preprocessing,Encoding Consistency Check,Data Quality Score,Error,0,single task
gemma-2-9b-it,0,human_24,Completion Rate,CR,CR,0.0,0.0,Completion Rate
gemma-2-9b-it,8,human_24,Data cleaning and preprocessing,Encoding Consistency Check,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,8,human_24,Completion Rate,CR,CR,1.0,1.0,Completion Rate
gemma-2-9b-it,3,human_24,Data cleaning and preprocessing,Encoding Consistency Check,Data Quality Score,Error,0,single task
gemma-2-9b-it,3,human_24,Completion Rate,CR,CR,0.0,0.0,Completion Rate
gemma-2-9b-it,1,human_24,Data cleaning and preprocessing,Encoding Consistency Check,Data Quality Score,Error,0,single task
gemma-2-9b-it,1,human_24,Completion Rate,CR,CR,0.0,0.0,Completion Rate
gemma-2-9b-it,7,human_24,Data cleaning and preprocessing,Encoding Consistency Check,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,7,human_24,Completion Rate,CR,CR,1.0,1.0,Completion Rate
gemma-2-9b-it,4,human_24,Data cleaning and preprocessing,Encoding Consistency Check,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,4,human_24,Completion Rate,CR,CR,1.0,1.0,Completion Rate
gemma-2-9b-it,2,human_24,Data cleaning and preprocessing,Encoding Consistency Check,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,2,human_24,Completion Rate,CR,CR,1.0,1.0,Completion Rate
gemma-2-9b-it,6,human_24,Data cleaning and preprocessing,Encoding Consistency Check,Data Quality Score,Error,0,single task
gemma-2-9b-it,6,human_24,Completion Rate,CR,CR,0.0,0.0,Completion Rate
gemma-2-9b-it,5,human_24,Data cleaning and preprocessing,Encoding Consistency Check,Data Quality Score,Error,0,single task
gemma-2-9b-it,5,human_24,Completion Rate,CR,CR,0.0,0.0,Completion Rate
gemma-2-9b-it,9,human_24,Data cleaning and preprocessing,Encoding Consistency Check,Data Quality Score,Error,0,single task
gemma-2-9b-it,9,human_24,Completion Rate,CR,CR,0.0,0.0,Completion Rate
gemma-2-9b-it,0,human_22,Data cleaning and preprocessing,CustomerID Missing Value Removal Rate,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,0,human_22,Data cleaning and preprocessing,One-Hot Encoding Integrity,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,0,human_22,Completion Rate,CR,CR,0.75,0.75,Completion Rate
gemma-2-9b-it,8,human_22,Data cleaning and preprocessing,CustomerID Missing Value Removal Rate,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,8,human_22,Data cleaning and preprocessing,One-Hot Encoding Integrity,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,8,human_22,Completion Rate,CR,CR,0.75,0.75,Completion Rate
gemma-2-9b-it,3,human_22,Data cleaning and preprocessing,CustomerID Missing Value Removal Rate,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,3,human_22,Data cleaning and preprocessing,One-Hot Encoding Integrity,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,3,human_22,Completion Rate,CR,CR,0.75,0.75,Completion Rate
gemma-2-9b-it,1,human_22,Data cleaning and preprocessing,CustomerID Missing Value Removal Rate,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,1,human_22,Data cleaning and preprocessing,One-Hot Encoding Integrity,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,1,human_22,Completion Rate,CR,CR,0.75,0.75,Completion Rate
gemma-2-9b-it,7,human_22,Data cleaning and preprocessing,CustomerID Missing Value Removal Rate,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,7,human_22,Data cleaning and preprocessing,One-Hot Encoding Integrity,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,7,human_22,Completion Rate,CR,CR,0.75,0.75,Completion Rate
gemma-2-9b-it,4,human_22,Data cleaning and preprocessing,CustomerID Missing Value Removal Rate,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,4,human_22,Data cleaning and preprocessing,One-Hot Encoding Integrity,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,4,human_22,Completion Rate,CR,CR,0.75,0.75,Completion Rate
gemma-2-9b-it,2,human_22,Data cleaning and preprocessing,CustomerID Missing Value Removal Rate,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,2,human_22,Data cleaning and preprocessing,One-Hot Encoding Integrity,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,2,human_22,Completion Rate,CR,CR,0.75,0.75,Completion Rate
gemma-2-9b-it,6,human_22,Data cleaning and preprocessing,CustomerID Missing Value Removal Rate,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,6,human_22,Data cleaning and preprocessing,One-Hot Encoding Integrity,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,6,human_22,Completion Rate,CR,CR,0.75,0.75,Completion Rate
gemma-2-9b-it,5,human_22,Data cleaning and preprocessing,CustomerID Missing Value Removal Rate,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,5,human_22,Data cleaning and preprocessing,One-Hot Encoding Integrity,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,5,human_22,Completion Rate,CR,CR,0.75,0.75,Completion Rate
gemma-2-9b-it,9,human_22,Data cleaning and preprocessing,CustomerID Missing Value Removal Rate,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,9,human_22,Data cleaning and preprocessing,One-Hot Encoding Integrity,Data Quality Score,True,2,single task (bool)
gemma-2-9b-it,9,human_22,Completion Rate,CR,CR,1.0,1.0,Completion Rate
gemma-2-9b-it,0,human_131,Data visualization,Histogram Coverage Ratio,Visualization Completeness,3,2,single task (int)
gemma-2-9b-it,0,human_131,Data visualization,Bar Plot Completeness Score,Visualization Quality,0,1,single task (int)
gemma-2-9b-it,0,human_131,Data visualization,Correlation Coefficient,Visualization Quality,2,1,single task (int)
gemma-2-9b-it,0,human_131,Data visualization,Pairplot Clustering Coefficient,Visualization Quality,3,2,single task (int)
gemma-2-9b-it,0,human_131,Completion Rate,CR,CR,0.75,0.75,Completion Rate
gemma-2-9b-it,8,human_131,Data visualization,Histogram Coverage Ratio,Visualization Completeness,0,1,single task (int)
gemma-2-9b-it,8,human_131,Data visualization,Bar Plot Completeness Score,Visualization Quality,1,1,single task (int)
gemma-2-9b-it,8,human_131,Data visualization,Correlation Coefficient,Visualization Quality,3,2,single task (int)
gemma-2-9b-it,8,human_131,Data visualization,Pairplot Clustering Coefficient,Visualization Quality,3,2,single task (int)
gemma-2-9b-it,8,human_131,Completion Rate,CR,CR,0.75,0.75,Completion Rate
gemma-2-9b-it,3,human_131,Data visualization,Histogram Coverage Ratio,Visualization Completeness,4,2,single task (int)
gemma-2-9b-it,3,human_131,Data visualization,Bar Plot Completeness Score,Visualization Quality,0,1,single task (int)
gemma-2-9b-it,3,human_131,Data visualization,Correlation Coefficient,Visualization Quality,2,1,single task (int)
gemma-2-9b-it,3,human_131,Data visualization,Pairplot Clustering Coefficient,Visualization Quality,2,1,single task (int)
gemma-2-9b-it,3,human_131,Completion Rate,CR,CR,0.625,0.625,Completion Rate
gemma-2-9b-it,1,human_131,Data visualization,Histogram Coverage Ratio,Visualization Completeness,0,1,single task (int)
gemma-2-9b-it,1,human_131,Data visualization,Bar Plot Completeness Score,Visualization Quality,0,1,single task (int)
gemma-2-9b-it,1,human_131,Data visualization,Correlation Coefficient,Visualization Quality,0,1,single task (int)
gemma-2-9b-it,1,human_131,Data visualization,Pairplot Clustering Coefficient,Visualization Quality,3,2,single task (int)
gemma-2-9b-it,1,human_131,Completion Rate,CR,CR,0.625,0.625,Completion Rate
gemma-2-9b-it,7,human_131,Data visualization,Histogram Coverage Ratio,Visualization Completeness,3,2,single task (int)
gemma-2-9b-it,7,human_131,Data visualization,Bar Plot Completeness Score,Visualization Quality,1,1,single task (int)
gemma-2-9b-it,7,human_131,Data visualization,Correlation Coefficient,Visualization Quality,3,2,single task (int)
gemma-2-9b-it,7,human_131,Data visualization,Pairplot Clustering Coefficient,Visualization Quality,4,2,single task (int)
gemma-2-9b-it,7,human_131,Completion Rate,CR,CR,0.875,0.875,Completion Rate
gemma-2-9b-it,4,human_131,Data visualization,Histogram Coverage Ratio,Visualization Completeness,2,1,single task (int)
gemma-2-9b-it,4,human_131,Data visualization,Bar Plot Completeness Score,Visualization Quality,2,1,single task (int)
gemma-2-9b-it,4,human_131,Data visualization,Correlation Coefficient,Visualization Quality,1,1,single task (int)
gemma-2-9b-it,4,human_131,Data visualization,Pairplot Clustering Coefficient,Visualization Quality,3,2,single task (int)
gemma-2-9b-it,4,human_131,Completion Rate,CR,CR,0.625,0.625,Completion Rate
gemma-2-9b-it,6,human_131,Data visualization,Histogram Coverage Ratio,Visualization Completeness,0,1,single task (int)
gemma-2-9b-it,6,human_131,Data visualization,Bar Plot Completeness Score,Visualization Quality,0,1,single task (int)
gemma-2-9b-it,6,human_131,Data visualization,Correlation Coefficient,Visualization Quality,0,1,single task (int)
gemma-2-9b-it,6,human_131,Data visualization,Pairplot Clustering Coefficient,Visualization Quality,0,1,single task (int)
gemma-2-9b-it,6,human_131,Completion Rate,CR,CR,0.5,0.5,Completion Rate
gemma-2-9b-it,5,human_131,Data visualization,Histogram Coverage Ratio,Visualization Completeness,1,1,single task (int)
gemma-2-9b-it,5,human_131,Data visualization,Bar Plot Completeness Score,Visualization Quality,Error,0,single task
gemma-2-9b-it,5,human_131,Data visualization,Correlation Coefficient,Visualization Quality,3,2,single task (int)
gemma-2-9b-it,5,human_131,Data visualization,Pairplot Clustering Coefficient,Visualization Quality,4,2,single task (int)
gemma-2-9b-it,5,human_131,Completion Rate,CR,CR,0.625,0.625,Completion Rate
gemma-2-9b-it,1,dl_31,Data cleaning and preprocessing,Data Completeness,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,1,dl_31,Data exploration and statistics understand,Data Distributions Comparison,Data Consistency,Error,0,single task
gemma-2-9b-it,1,dl_31,Predictive modeling,Model Performance Accuracy,Model Accuracy,Error,0,single task
gemma-2-9b-it,1,dl_31,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
gemma-2-9b-it,7,dl_31,Data cleaning and preprocessing,Data Completeness,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,7,dl_31,Data exploration and statistics understand,Data Distributions Comparison,Data Consistency,Error,0,single task
gemma-2-9b-it,7,dl_31,Predictive modeling,Model Performance Accuracy,Model Accuracy,Error,0,single task
gemma-2-9b-it,7,dl_31,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
gemma-2-9b-it,0,human_10,Data cleaning and preprocessing,Data Cleaning Completeness,Data Cleaning Completeness,Error,0,single task
gemma-2-9b-it,0,human_10,Predictive modeling,Mean Absolute Error (MAE),Mean Absolute Error,Error,0,single task
gemma-2-9b-it,0,human_10,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,0,human_10,Interpretability and report generation,Report Completeness,Report Completeness,Error,0,single task
gemma-2-9b-it,0,human_10,Completion Rate,CR,CR,0.125,0.125,Completion Rate
gemma-2-9b-it,3,human_10,Data cleaning and preprocessing,Data Cleaning Completeness,Data Cleaning Completeness,Error,0,single task
gemma-2-9b-it,3,human_10,Predictive modeling,Mean Absolute Error (MAE),Mean Absolute Error,Error,0,single task
gemma-2-9b-it,3,human_10,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,3,human_10,Interpretability and report generation,Report Completeness,Report Completeness,Error,0,single task
gemma-2-9b-it,3,human_10,Completion Rate,CR,CR,0.125,0.125,Completion Rate
gemma-2-9b-it,7,human_10,Data cleaning and preprocessing,Data Cleaning Completeness,Data Cleaning Completeness,Error,0,single task
gemma-2-9b-it,7,human_10,Predictive modeling,Mean Absolute Error (MAE),Mean Absolute Error,Error,0,single task
gemma-2-9b-it,7,human_10,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,7,human_10,Interpretability and report generation,Report Completeness,Report Completeness,Error,0,single task
gemma-2-9b-it,7,human_10,Completion Rate,CR,CR,0.125,0.125,Completion Rate
gemma-2-9b-it,4,human_10,Data cleaning and preprocessing,Data Cleaning Completeness,Data Cleaning Completeness,Error,0,single task
gemma-2-9b-it,4,human_10,Predictive modeling,Mean Absolute Error (MAE),Mean Absolute Error,Error,0,single task
gemma-2-9b-it,4,human_10,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,4,human_10,Interpretability and report generation,Report Completeness,Report Completeness,Error,0,single task
gemma-2-9b-it,4,human_10,Completion Rate,CR,CR,0.125,0.125,Completion Rate
gemma-2-9b-it,2,human_10,Data cleaning and preprocessing,Data Cleaning Completeness,Data Cleaning Completeness,Error,0,single task
gemma-2-9b-it,2,human_10,Predictive modeling,Mean Absolute Error (MAE),Mean Absolute Error,Error,0,single task
gemma-2-9b-it,2,human_10,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,2,human_10,Interpretability and report generation,Report Completeness,Report Completeness,Error,0,single task
gemma-2-9b-it,2,human_10,Completion Rate,CR,CR,0.125,0.125,Completion Rate
gemma-2-9b-it,0,human_7,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,0,human_7,Data mining,Association Rule Coverage,Association Rule Confidence,Error,0,single task
gemma-2-9b-it,0,human_7,Interpretability and report generation,Report Completeness,Report Completeness,False,1,single task (bool)
gemma-2-9b-it,0,human_7,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
gemma-2-9b-it,8,human_7,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,8,human_7,Data mining,Association Rule Coverage,Association Rule Confidence,Error,0,single task
gemma-2-9b-it,8,human_7,Interpretability and report generation,Report Completeness,Report Completeness,False,1,single task (bool)
gemma-2-9b-it,8,human_7,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
gemma-2-9b-it,3,human_7,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,3,human_7,Data mining,Association Rule Coverage,Association Rule Confidence,Error,0,single task
gemma-2-9b-it,3,human_7,Interpretability and report generation,Report Completeness,Report Completeness,False,1,single task (bool)
gemma-2-9b-it,3,human_7,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
gemma-2-9b-it,7,human_7,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,7,human_7,Data mining,Association Rule Coverage,Association Rule Confidence,Error,0,single task
gemma-2-9b-it,7,human_7,Interpretability and report generation,Report Completeness,Report Completeness,False,1,single task (bool)
gemma-2-9b-it,7,human_7,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
gemma-2-9b-it,4,human_7,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,4,human_7,Data mining,Association Rule Coverage,Association Rule Confidence,Error,0,single task
gemma-2-9b-it,4,human_7,Interpretability and report generation,Report Completeness,Report Completeness,False,1,single task (bool)
gemma-2-9b-it,4,human_7,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
gemma-2-9b-it,2,human_7,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,2,human_7,Data mining,Association Rule Coverage,Association Rule Confidence,Error,0,single task
gemma-2-9b-it,2,human_7,Interpretability and report generation,Report Completeness,Report Completeness,False,1,single task (bool)
gemma-2-9b-it,2,human_7,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
gemma-2-9b-it,6,human_7,Data visualization,Visualization Completeness,Visualization Completeness,False,1,single task (bool)
gemma-2-9b-it,6,human_7,Data mining,Association Rule Coverage,Association Rule Confidence,Error,0,single task
gemma-2-9b-it,6,human_7,Interpretability and report generation,Report Completeness,Report Completeness,False,1,single task (bool)
gemma-2-9b-it,6,human_7,Completion Rate,CR,CR,0.3333333333333333,0.3333333333333333,Completion Rate
gemma-2-9b-it,8,human_21,Data cleaning and preprocessing,Missing Value Imputation Accuracy,Data Completeness,False,1,single task (bool)
gemma-2-9b-it,8,human_21,Data cleaning and preprocessing,Outlier Replacement Consistency,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,8,human_21,Data cleaning and preprocessing,Z-Score Normalization Check,Normalization Range Check,False,1,single task (bool)
gemma-2-9b-it,8,human_21,Data cleaning and preprocessing,Encoding Accuracy for Diagnosis,Data Quality Score,Error,0,single task
gemma-2-9b-it,8,human_21,Completion Rate,CR,CR,0.375,0.375,Completion Rate
gemma-2-9b-it,3,human_21,Data cleaning and preprocessing,Missing Value Imputation Accuracy,Data Completeness,Error,0,single task
gemma-2-9b-it,3,human_21,Data cleaning and preprocessing,Outlier Replacement Consistency,Data Quality Score,Error,0,single task
gemma-2-9b-it,3,human_21,Data cleaning and preprocessing,Z-Score Normalization Check,Normalization Range Check,Error,0,single task
gemma-2-9b-it,3,human_21,Data cleaning and preprocessing,Encoding Accuracy for Diagnosis,Data Quality Score,Error,0,single task
gemma-2-9b-it,3,human_21,Completion Rate,CR,CR,0.0,0.0,Completion Rate
gemma-2-9b-it,7,human_21,Data cleaning and preprocessing,Missing Value Imputation Accuracy,Data Completeness,False,1,single task (bool)
gemma-2-9b-it,7,human_21,Data cleaning and preprocessing,Outlier Replacement Consistency,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,7,human_21,Data cleaning and preprocessing,Z-Score Normalization Check,Normalization Range Check,False,1,single task (bool)
gemma-2-9b-it,7,human_21,Data cleaning and preprocessing,Encoding Accuracy for Diagnosis,Data Quality Score,Error,0,single task
gemma-2-9b-it,7,human_21,Completion Rate,CR,CR,0.375,0.375,Completion Rate
gemma-2-9b-it,4,human_21,Data cleaning and preprocessing,Missing Value Imputation Accuracy,Data Completeness,Error,0,single task
gemma-2-9b-it,4,human_21,Data cleaning and preprocessing,Outlier Replacement Consistency,Data Quality Score,Error,0,single task
gemma-2-9b-it,4,human_21,Data cleaning and preprocessing,Z-Score Normalization Check,Normalization Range Check,Error,0,single task
gemma-2-9b-it,4,human_21,Data cleaning and preprocessing,Encoding Accuracy for Diagnosis,Data Quality Score,Error,0,single task
gemma-2-9b-it,4,human_21,Completion Rate,CR,CR,0.0,0.0,Completion Rate
gemma-2-9b-it,6,human_21,Data cleaning and preprocessing,Missing Value Imputation Accuracy,Data Completeness,False,1,single task (bool)
gemma-2-9b-it,6,human_21,Data cleaning and preprocessing,Outlier Replacement Consistency,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,6,human_21,Data cleaning and preprocessing,Z-Score Normalization Check,Normalization Range Check,False,1,single task (bool)
gemma-2-9b-it,6,human_21,Data cleaning and preprocessing,Encoding Accuracy for Diagnosis,Data Quality Score,Error,0,single task
gemma-2-9b-it,6,human_21,Completion Rate,CR,CR,0.375,0.375,Completion Rate
gemma-2-9b-it,5,human_21,Data cleaning and preprocessing,Missing Value Imputation Accuracy,Data Completeness,False,1,single task (bool)
gemma-2-9b-it,5,human_21,Data cleaning and preprocessing,Outlier Replacement Consistency,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,5,human_21,Data cleaning and preprocessing,Z-Score Normalization Check,Normalization Range Check,False,1,single task (bool)
gemma-2-9b-it,5,human_21,Data cleaning and preprocessing,Encoding Accuracy for Diagnosis,Data Quality Score,Error,0,single task
gemma-2-9b-it,5,human_21,Completion Rate,CR,CR,0.375,0.375,Completion Rate
gemma-2-9b-it,9,human_21,Data cleaning and preprocessing,Missing Value Imputation Accuracy,Data Completeness,False,1,single task (bool)
gemma-2-9b-it,9,human_21,Data cleaning and preprocessing,Outlier Replacement Consistency,Data Quality Score,False,1,single task (bool)
gemma-2-9b-it,9,human_21,Data cleaning and preprocessing,Z-Score Normalization Check,Normalization Range Check,False,1,single task (bool)
gemma-2-9b-it,9,human_21,Data cleaning and preprocessing,Encoding Accuracy for Diagnosis,Data Quality Score,Error,0,single task
gemma-2-9b-it,9,human_21,Completion Rate,CR,CR,0.375,0.375,Completion Rate
gemma-2-9b-it,0,human_0,Data exploration and statistics understand,Summary Statistics Comparison,Data Consistency,False,1,single task (bool)
gemma-2-9b-it,0,human_0,Predictive modeling,Model Accuracy,Model Accuracy,False,1,single task (bool)
gemma-2-9b-it,0,human_0,Completion Rate,CR,CR,0.5,0.5,Completion Rate
gemma-2-9b-it,8,human_0,Data exploration and statistics understand,Summary Statistics Comparison,Data Consistency,False,1,single task (bool)
gemma-2-9b-it,8,human_0,Predictive modeling,Model Accuracy,Model Accuracy,False,1,single task (bool)
gemma-2-9b-it,8,human_0,Completion Rate,CR,CR,0.5,0.5,Completion Rate
gemma-2-9b-it,3,human_0,Data exploration and statistics understand,Summary Statistics Comparison,Data Consistency,False,1,single task (bool)
gemma-2-9b-it,3,human_0,Predictive modeling,Model Accuracy,Model Accuracy,False,1,single task (bool)
gemma-2-9b-it,3,human_0,Completion Rate,CR,CR,0.5,0.5,Completion Rate
gemma-2-9b-it,1,human_0,Data exploration and statistics understand,Summary Statistics Comparison,Data Consistency,False,1,single task (bool)
gemma-2-9b-it,1,human_0,Predictive modeling,Model Accuracy,Model Accuracy,False,1,single task (bool)
gemma-2-9b-it,1,human_0,Completion Rate,CR,CR,0.5,0.5,Completion Rate
gemma-2-9b-it,7,human_0,Data exploration and statistics understand,Summary Statistics Comparison,Data Consistency,Error,0,single task
gemma-2-9b-it,7,human_0,Predictive modeling,Model Accuracy,Model Accuracy,Error,0,single task
gemma-2-9b-it,7,human_0,Completion Rate,CR,CR,0.0,0.0,Completion Rate
gemma-2-9b-it,4,human_0,Data exploration and statistics understand,Summary Statistics Comparison,Data Consistency,False,1,single task (bool)
gemma-2-9b-it,4,human_0,Predictive modeling,Model Accuracy,Model Accuracy,Error,0,single task
gemma-2-9b-it,4,human_0,Completion Rate,CR,CR,0.25,0.25,Completion Rate
gemma-2-9b-it,2,human_0,Data exploration and statistics understand,Summary Statistics Comparison,Data Consistency,False,1,single task (bool)
gemma-2-9b-it,2,human_0,Predictive modeling,Model Accuracy,Model Accuracy,False,1,single task (bool)
gemma-2-9b-it,2,human_0,Completion Rate,CR,CR,0.5,0.5,Completion Rate
gemma-2-9b-it,6,human_0,Data exploration and statistics understand,Summary Statistics Comparison,Data Consistency,False,1,single task (bool)
gemma-2-9b-it,6,human_0,Predictive modeling,Model Accuracy,Model Accuracy,False,1,single task (bool)
gemma-2-9b-it,6,human_0,Completion Rate,CR,CR,0.5,0.5,Completion Rate
gemma-2-9b-it,5,human_0,Data exploration and statistics understand,Summary Statistics Comparison,Data Consistency,Error,0,single task
gemma-2-9b-it,5,human_0,Predictive modeling,Model Accuracy,Model Accuracy,Error,0,single task
gemma-2-9b-it,5,human_0,Completion Rate,CR,CR,0.0,0.0,Completion Rate
gemma-2-9b-it,9,human_0,Data exploration and statistics understand,Summary Statistics Comparison,Data Consistency,False,1,single task (bool)
gemma-2-9b-it,9,human_0,Predictive modeling,Model Accuracy,Model Accuracy,False,1,single task (bool)
gemma-2-9b-it,9,human_0,Completion Rate,CR,CR,0.5,0.5,Completion Rate
gemma-2-9b-it,0,dl_0,Data cleaning and preprocessing,Missing Value Percentage,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,0,dl_0,Data exploration and statistics understand,Descriptive Statistics Comparison,Data Consistency,False,1,single task (bool)
gemma-2-9b-it,0,dl_0,Data mining,Cluster Quality (Silhouette Score),Silhouette Score,Error,0,single task
gemma-2-9b-it,0,dl_0,Interpretability and report generation,Report Completeness,Report Completeness,False,1,single task (bool)
gemma-2-9b-it,0,dl_0,Completion Rate,CR,CR,0.5,0.5,Completion Rate
gemma-2-9b-it,8,dl_0,Data cleaning and preprocessing,Missing Value Percentage,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,8,dl_0,Data exploration and statistics understand,Descriptive Statistics Comparison,Data Consistency,False,1,single task (bool)
gemma-2-9b-it,8,dl_0,Data mining,Cluster Quality (Silhouette Score),Silhouette Score,False,1,single task (bool)
gemma-2-9b-it,8,dl_0,Interpretability and report generation,Report Completeness,Report Completeness,False,1,single task (bool)
gemma-2-9b-it,8,dl_0,Completion Rate,CR,CR,0.625,0.625,Completion Rate
gemma-2-9b-it,3,dl_0,Data cleaning and preprocessing,Missing Value Percentage,Data Completeness,False,1,single task (bool)
gemma-2-9b-it,3,dl_0,Data exploration and statistics understand,Descriptive Statistics Comparison,Data Consistency,False,1,single task (bool)
gemma-2-9b-it,3,dl_0,Data mining,Cluster Quality (Silhouette Score),Silhouette Score,Error,0,single task
gemma-2-9b-it,3,dl_0,Interpretability and report generation,Report Completeness,Report Completeness,False,1,single task (bool)
gemma-2-9b-it,3,dl_0,Completion Rate,CR,CR,0.375,0.375,Completion Rate
gemma-2-9b-it,1,dl_0,Data cleaning and preprocessing,Missing Value Percentage,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,1,dl_0,Data exploration and statistics understand,Descriptive Statistics Comparison,Data Consistency,False,1,single task (bool)
gemma-2-9b-it,1,dl_0,Data mining,Cluster Quality (Silhouette Score),Silhouette Score,False,1,single task (bool)
gemma-2-9b-it,1,dl_0,Interpretability and report generation,Report Completeness,Report Completeness,False,1,single task (bool)
gemma-2-9b-it,1,dl_0,Completion Rate,CR,CR,0.625,0.625,Completion Rate
gemma-2-9b-it,7,dl_0,Data cleaning and preprocessing,Missing Value Percentage,Data Completeness,True,2,single task (bool)
gemma-2-9b-it,7,dl_0,Data exploration and statistics understand,Descriptive Statistics Comparison,Data Consistency,False,1,single task (bool)
gemma-2-9b-it,7,dl_0,Data mining,Cluster Quality (Silhouette Score),Silhouette Score,False,1,single task (bool)
gemma-2-9b-it,7,dl_0,Interpretability and report generation,Report Completeness,Report Completeness,False,1,single task (bool)
gemma-2-9b-it,7,dl_0,Completion Rate,CR,CR,0.625,0.625,Completion Rate
